,words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,is_error
1355,Myles,374,451,108,29,6,428.0,465.5,0.02011095700416089,0.056842105263157895,0
1356,Standish,508,450,174,25,6,595.0,462.5,0.017337031900138695,0.09157894736842105,0
1357,used,705,451,87,24,6,748.5,463.0,0.016643550624133148,0.045789473684210526,0
1358,data,815,451,86,24,6,858.0,463.0,0.016643550624133148,0.045263157894736845,0
1359,from,927,452,85,23,6,969.5,463.5,0.0159500693481276,0.04473684210526316,0
1360,Voyager,1034,454,151,27,6,1109.5,467.5,0.01872399445214979,0.07947368421052632,0
1361,2's,1212,454,62,21,6,1243.0,464.5,0.014563106796116505,0.03263157894736842,0
1362,flyby,1301,451,106,29,6,1354.0,465.5,0.02011095700416089,0.05578947368421053,0
1363,of,1432,452,39,23,6,1451.5,463.5,0.0159500693481276,0.020526315789473684,0
1364,Neptune,1496,454,152,27,6,1572.0,467.5,0.01872399445214979,0.08,0
1365,in,1676,450,40,25,6,1696.0,462.5,0.017337031900138695,0.021052631578947368,0
1366,"1989,",1741,454,99,25,6,1790.5,466.5,0.017337031900138695,0.05210526315789474,0
1367,which,0,540,110,25,6,55.0,552.5,0.017337031900138695,0.05789473684210526,0
1368,had,133,541,65,24,6,165.5,553.0,0.016643550624133148,0.034210526315789476,0
1369,revised,222,540,152,25,6,298.0,552.5,0.017337031900138695,0.08,0
1370,the,399,541,61,24,6,429.5,553.0,0.016643550624133148,0.032105263157894734,0
1371,estimates,486,540,194,25,6,583.0,552.5,0.017337031900138695,0.10210526315789474,0
1372,of,706,542,39,23,6,725.5,553.5,0.0159500693481276,0.020526315789473684,0
1373,Neptune's,770,544,196,27,6,868.0,557.5,0.01872399445214979,0.1031578947368421,0
1374,mass,990,547,86,18,6,1033.0,556.0,0.012482662968099861,0.045263157894736845,0
1375,downward,1101,541,175,24,6,1188.5,553.0,0.016643550624133148,0.09210526315789473,0
1376,by,1298,541,43,29,6,1319.5,555.5,0.02011095700416089,0.022631578947368423,0
1377,0.5%,1367,542,85,24,6,1409.5,554.0,0.016643550624133148,0.04473684210526316,0
1378,--,1480,553,32,3,6,1496.0,554.5,0.0020804438280166435,0.016842105263157894,0
1379,an,1542,548,42,17,6,1563.0,556.5,0.011789181692094313,0.022105263157894735,0
1380,amount,1608,544,128,21,6,1672.0,554.5,0.014563106796116505,0.06736842105263158,0
1381,comparable,2,631,216,30,6,110.0,646.0,0.020804438280166437,0.11368421052631579,0
1382,to,245,634,39,21,6,264.5,644.5,0.014563106796116505,0.020526315789473684,0
1383,the,311,631,61,24,6,341.5,643.0,0.016643550624133148,0.032105263157894734,0
1384,mass,396,637,86,18,6,439.0,646.0,0.012482662968099861,0.045263157894736845,0
1385,of,508,632,39,23,6,527.5,643.5,0.0159500693481276,0.020526315789473684,0
1386,Mars,572,634,86,21,6,615.0,644.5,0.014563106796116505,0.045263157894736845,0
1387,--,688,643,32,3,6,704.0,644.5,0.0020804438280166435,0.016842105263157894,0
1388,to,751,634,39,21,6,770.5,644.5,0.014563106796116505,0.020526315789473684,0
1389,recalculate,816,631,238,24,6,935.0,643.0,0.016643550624133148,0.12526315789473685,0
1390,its,1082,630,60,25,6,1112.0,642.5,0.017337031900138695,0.031578947368421054,0
1391,gravitational,1168,630,281,31,6,1308.5,645.5,0.021497919556171984,0.14789473684210527,0
1392,effect,1476,632,128,23,6,1540.0,643.5,0.0159500693481276,0.06736842105263158,0
1393,on,1630,638,42,17,6,1651.0,646.5,0.011789181692094313,0.022105263157894735,0
1394,Uranus.,1694,634,146,21,6,1767.0,644.5,0.014563106796116505,0.07684210526315789,0
1395,With,0,721,88,25,6,44.0,733.5,0.017337031900138695,0.04631578947368421,0
1396,the,113,722,61,24,6,143.5,734.0,0.016643550624133148,0.032105263157894734,0
1397,new,199,729,65,17,6,231.5,737.5,0.011789181692094313,0.034210526315789476,0
1398,figures,289,721,149,31,6,363.5,736.5,0.021497919556171984,0.07842105263157895,0
1399,added,464,722,108,24,6,518.0,734.0,0.016643550624133148,0.056842105263157895,0
1400,"in,",598,721,54,29,6,625.0,735.5,0.02011095700416089,0.028421052631578948,0
1401,the,685,722,61,24,6,715.5,734.0,0.016643550624133148,0.032105263157894734,0
1402,"discrepancies,",771,721,299,31,6,920.5,736.5,0.021497919556171984,0.15736842105263157,0
1403,and,1102,722,64,24,6,1134.0,734.0,0.016643550624133148,0.03368421052631579,0
1404,with,1188,721,88,25,6,1232.0,733.5,0.017337031900138695,0.04631578947368421,0
1405,them,1301,722,85,24,6,1343.5,734.0,0.016643550624133148,0.04473684210526316,0
1406,the,1411,722,61,24,6,1441.5,734.0,0.016643550624133148,0.032105263157894734,0
1407,need,1497,722,87,24,6,1540.5,734.0,0.016643550624133148,0.045789473684210526,0
1408,for,1609,723,60,23,6,1639.0,734.5,0.0159500693481276,0.031578947368421054,0
1409,a,1696,729,19,17,6,1705.5,737.5,0.011789181692094313,0.01,0
1410,Planet,1740,722,128,24,6,1804.0,734.0,0.016643550624133148,0.06736842105263158,0
1411,"X,",1,815,35,25,6,18.5,827.5,0.017337031900138695,0.018421052631578946,0
1412,vanished.,66,811,190,25,6,161.0,823.5,0.017337031900138695,0.1,0
1413,"Today,",288,812,122,29,6,349.0,826.5,0.02011095700416089,0.06421052631578947,0
1414,the,443,812,61,24,6,473.5,824.0,0.016643550624133148,0.032105263157894734,0
1415,majority,528,811,175,31,6,615.5,826.5,0.021497919556171984,0.09210526315789473,0
1416,of,728,813,39,23,6,747.5,824.5,0.0159500693481276,0.020526315789473684,0
1417,scientists,795,811,215,25,6,902.5,823.5,0.017337031900138695,0.11315789473684211,0
1418,agree,1036,819,106,23,6,1089.0,830.5,0.0159500693481276,0.05578947368421053,0
1419,that,1169,812,83,24,6,1210.5,824.0,0.016643550624133148,0.04368421052631579,0
1420,Planet,1278,812,128,24,6,1342.0,824.0,0.016643550624133148,0.06736842105263158,0
1421,"X,",1431,815,35,25,6,1448.5,827.5,0.017337031900138695,0.018421052631578946,0
1422,as,1498,818,40,18,6,1518.0,827.0,0.012482662968099861,0.021052631578947368,0
1423,Lowell,1564,812,127,24,6,1627.5,824.0,0.016643550624133148,0.0668421052631579,0
1424,defined,1717,811,153,25,6,1793.5,823.5,0.017337031900138695,0.08052631578947368,0
1425,"it,",4,901,54,29,6,31.0,915.5,0.02011095700416089,0.028421052631578948,0
1426,does,89,902,85,24,6,131.5,914.0,0.016643550624133148,0.04473684210526316,0
1427,not,199,905,63,21,6,230.5,915.5,0.014563106796116505,0.03315789473684211,0
1428,exist.,288,901,122,25,6,349.0,913.5,0.017337031900138695,0.06421052631578947,0
1429,Lowell,442,902,127,24,6,505.5,914.0,0.016643550624133148,0.0668421052631579,0
1430,had,595,902,65,24,6,627.5,914.0,0.016643550624133148,0.034210526315789476,0
1431,made,682,902,86,24,6,725.0,914.0,0.016643550624133148,0.045263157894736845,0
1432,a,794,909,19,17,6,803.5,917.5,0.011789181692094313,0.01,0
1433,prediction,836,901,220,31,6,946.0,916.5,0.021497919556171984,0.11578947368421053,0
1434,of,1080,903,39,23,6,1099.5,914.5,0.0159500693481276,0.020526315789473684,0
1435,Planet,1146,902,128,24,6,1210.0,914.0,0.016643550624133148,0.06736842105263158,0
1436,X's,1299,905,63,21,6,1330.5,915.5,0.014563106796116505,0.03315789473684211,0
1437,orbit,1388,901,106,25,6,1441.0,913.5,0.017337031900138695,0.05578947368421053,0
1438,and,1520,902,64,24,6,1552.0,914.0,0.016643550624133148,0.03368421052631579,0
1439,position,1606,901,176,31,6,1694.0,916.5,0.021497919556171984,0.09263157894736843,0
1440,in,1808,901,40,25,6,1828.0,913.5,0.017337031900138695,0.021052631578947368,0
1441,1915,3,995,82,21,6,44.0,1005.5,0.014563106796116505,0.0431578947368421,0
1442,that,113,992,83,24,6,154.5,1004.0,0.016643550624133148,0.04368421052631579,0
1443,was,220,998,64,18,6,252.0,1007.0,0.012482662968099861,0.03368421052631579,0
1444,fairly,311,991,128,30,6,375.0,1006.0,0.020804438280166437,0.06736842105263158,0
1445,close,464,992,106,24,6,517.0,1004.0,0.016643550624133148,0.05578947368421053,0
1446,to,597,995,39,21,6,616.5,1005.5,0.014563106796116505,0.020526315789473684,0
1447,Pluto's,662,992,150,24,6,737.0,1004.0,0.016643550624133148,0.07894736842105263,0
1448,actual,838,992,127,24,6,901.5,1004.0,0.016643550624133148,0.0668421052631579,0
1449,orbit,992,991,106,25,6,1045.0,1003.5,0.017337031900138695,0.05578947368421053,0
1450,and,1124,992,64,24,6,1156.0,1004.0,0.016643550624133148,0.03368421052631579,0
1451,its,1214,991,60,25,6,1244.0,1003.5,0.017337031900138695,0.031578947368421054,0
1452,position,1298,991,176,31,6,1386.0,1006.5,0.021497919556171984,0.09263157894736843,0
1453,at,1498,995,40,21,6,1518.0,1005.5,0.014563106796116505,0.021052631578947368,0
1454,that,1565,992,83,24,6,1606.5,1004.0,0.016643550624133148,0.04368421052631579,0
1455,time;,1675,991,100,29,6,1725.0,1005.5,0.02011095700416089,0.05263157894736842,0
1456,Ernest,2,1085,128,21,6,66.0,1095.5,0.014563106796116505,0.06736842105263158,0
1457,W.,154,1085,36,21,6,172.0,1095.5,0.014563106796116505,0.018947368421052633,0
1458,Brown,221,1085,109,21,6,275.5,1095.5,0.014563106796116505,0.057368421052631575,0
1459,concluded,354,1082,196,24,6,452.0,1094.0,0.016643550624133148,0.1031578947368421,0
1460,soon,575,1088,85,18,6,617.5,1097.0,0.012482662968099861,0.04473684210526316,0
1461,after,684,1083,105,23,6,736.5,1094.5,0.0159500693481276,0.05526315789473684,0
1462,Pluto's,816,1082,150,24,6,891.0,1094.0,0.016643550624133148,0.07894736842105263,0
1463,discovery,991,1081,196,30,6,1089.0,1096.0,0.020804438280166437,0.1031578947368421,0
1464,that,1213,1082,83,24,6,1254.5,1094.0,0.016643550624133148,0.04368421052631579,0
1465,this,1323,1081,83,25,6,1364.5,1093.5,0.017337031900138695,0.04368421052631579,0
1466,was,1430,1088,64,18,6,1462.0,1097.0,0.012482662968099861,0.03368421052631579,0
1467,a,1520,1089,19,17,6,1529.5,1097.5,0.011789181692094313,0.01,0
1468,"coincidence,",1564,1081,254,29,6,1691.0,1095.5,0.02011095700416089,0.1336842105263158,0
1469,a,1850,1089,19,17,6,1859.5,1097.5,0.011789181692094313,0.01,0
1470,view,0,1171,88,25,6,44.0,1183.5,0.017337031900138695,0.04631578947368421,0
1471,still,113,1171,104,25,6,165.0,1183.5,0.017337031900138695,0.05473684210526316,0
1472,held,243,1172,87,24,6,286.5,1184.0,0.016643550624133148,0.045789473684210526,0
1473,today.,355,1172,121,29,6,415.5,1186.5,0.02011095700416089,0.06368421052631579,0
1474,From,68,1265,86,21,6,111.0,1275.5,0.014563106796116505,0.045263157894736845,0
1475,1992,179,1265,81,21,6,219.5,1275.5,0.014563106796116505,0.04263157894736842,0
1476,"onward,",288,1262,144,28,6,360.0,1276.0,0.019417475728155338,0.07578947368421053,0
1477,many,462,1269,87,22,6,505.5,1280.0,0.015256588072122053,0.045789473684210526,0
1478,bodies,572,1261,130,25,6,637.0,1273.5,0.017337031900138695,0.06842105263157895,0
1479,were,726,1269,86,17,6,769.0,1277.5,0.011789181692094313,0.045263157894736845,0
1480,discovered,837,1261,219,25,6,946.5,1273.5,0.017337031900138695,0.11526315789473685,0
1481,orbiting,1080,1261,174,31,6,1167.0,1276.5,0.021497919556171984,0.09157894736842105,0
1482,in,1280,1261,40,25,6,1300.0,1273.5,0.017337031900138695,0.021052631578947368,0
1483,the,1345,1262,61,24,6,1375.5,1274.0,0.016643550624133148,0.032105263157894734,0
1484,same,1433,1268,83,18,6,1474.5,1277.0,0.012482662968099861,0.04368421052631579,0
1485,area,1542,1269,85,17,6,1584.5,1277.5,0.011789181692094313,0.04473684210526316,0
1486,as,1652,1268,40,18,6,1672.0,1277.0,0.012482662968099861,0.021052631578947368,0
1487,"Pluto,",1718,1262,122,28,6,1779.0,1276.0,0.019417475728155338,0.06421052631578947,0
1488,showing,3,1351,151,31,6,78.5,1366.5,0.021497919556171984,0.07947368421052632,0
1489,that,179,1352,83,24,6,220.5,1364.0,0.016643550624133148,0.04368421052631579,0
1490,Pluto,288,1352,106,24,6,341.0,1364.0,0.016643550624133148,0.05578947368421053,0
1491,is,422,1351,38,25,6,441.0,1363.5,0.017337031900138695,0.02,0
1492,part,484,1355,86,27,6,527.0,1368.5,0.01872399445214979,0.045263157894736845,0
1493,of,596,1353,39,23,6,615.5,1364.5,0.0159500693481276,0.020526315789473684,0
1494,a,662,1359,19,17,6,671.5,1367.5,0.011789181692094313,0.01,0
1495,population,704,1351,220,31,6,814.0,1366.5,0.021497919556171984,0.11578947368421053,0
1496,of,948,1353,39,23,6,967.5,1364.5,0.0159500693481276,0.020526315789473684,0
1497,objects,1014,1351,150,31,6,1089.0,1366.5,0.021497919556171984,0.07894736842105263,0
1498,called,1190,1352,130,24,6,1255.0,1364.0,0.016643550624133148,0.06842105263157895,0
1499,the,1345,1352,61,24,6,1375.5,1364.0,0.016643550624133148,0.032105263157894734,0
1500,Kuiper,1431,1351,128,31,6,1495.0,1366.5,0.021497919556171984,0.06736842105263158,0
1501,belt.,1584,1352,102,24,6,1635.0,1364.0,0.016643550624133148,0.05368421052631579,0
1502,This,1718,1351,84,25,6,1760.0,1363.5,0.017337031900138695,0.04421052631578947,0
1503,made,0,1,86,24,7,43.0,13.0,0.016643550624133148,0.045263157894736845,0
1504,its,114,0,60,25,7,144.0,12.5,0.017337031900138695,0.031578947368421054,0
1505,official,200,0,171,25,7,285.5,12.5,0.017337031900138695,0.09,0
1506,status,399,4,127,21,7,462.5,14.5,0.014563106796116505,0.0668421052631579,0
1507,as,552,7,40,18,7,572.0,16.0,0.012482662968099861,0.021052631578947368,0
1508,a,618,8,19,17,7,627.5,16.5,0.011789181692094313,0.01,0
1509,planet,660,1,130,30,7,725.0,16.0,0.020804438280166437,0.06842105263157895,0
1510,"controversial,",816,0,298,29,7,965.0,14.5,0.02011095700416089,0.1568421052631579,0
1511,with,1144,0,88,25,7,1188.0,12.5,0.017337031900138695,0.04631578947368421,0
1512,many,1254,8,87,22,7,1297.5,19.0,0.015256588072122053,0.045789473684210526,0
1513,questioning,1365,0,241,31,7,1485.5,15.5,0.021497919556171984,0.1268421052631579,0
1514,whether,1628,1,151,24,7,1703.5,13.0,0.016643550624133148,0.07947368421052632,0
1515,Pluto,2,91,106,24,7,55.0,103.0,0.016643550624133148,0.05578947368421053,0
1516,should,135,91,129,24,7,199.5,103.0,0.016643550624133148,0.06789473684210526,0
1517,be,286,91,42,24,7,307.0,103.0,0.016643550624133148,0.022105263157894735,0
1518,considered,354,90,218,25,7,463.0,102.5,0.017337031900138695,0.11473684210526315,0
1519,together,597,91,170,30,7,682.0,106.0,0.020804438280166437,0.08947368421052632,0
1520,with,792,90,88,25,7,836.0,102.5,0.017337031900138695,0.04631578947368421,0
1521,or,904,98,39,17,7,923.5,106.5,0.011789181692094313,0.020526315789473684,0
1522,separately,971,91,216,30,7,1079.0,106.0,0.020804438280166437,0.11368421052631579,0
1523,from,1213,92,85,23,7,1255.5,103.5,0.0159500693481276,0.04473684210526316,0
1524,its,1324,90,60,25,7,1354.0,102.5,0.017337031900138695,0.031578947368421054,0
1525,surrounding,1411,90,239,31,7,1530.5,105.5,0.021497919556171984,0.12578947368421053,0
1526,population.,0,180,234,31,7,117.0,195.5,0.021497919556171984,0.1231578947368421,0
1527,Museum,264,184,132,21,7,330.0,194.5,0.014563106796116505,0.06947368421052631,0
1528,and,420,181,64,24,7,452.0,193.0,0.016643550624133148,0.03368421052631579,0
1529,planetarium,506,180,242,31,7,627.0,195.5,0.021497919556171984,0.12736842105263158,0
1530,directors,771,180,195,25,7,868.5,192.5,0.017337031900138695,0.10263157894736842,0
1531,occasionally,992,180,261,30,7,1122.5,195.0,0.020804438280166437,0.13736842105263158,0
1532,created,1278,181,152,24,7,1354.0,193.0,0.016643550624133148,0.08,0
1533,controversy,1454,184,239,26,7,1573.5,197.0,0.018030513176144243,0.12578947368421053,0
1534,by,1716,181,43,29,7,1737.5,195.5,0.02011095700416089,0.022631578947368423,0
1535,omitting,2,270,174,31,7,89.0,285.5,0.021497919556171984,0.09157894736842105,0
1536,Pluto,200,271,106,24,7,253.0,283.0,0.016643550624133148,0.05578947368421053,0
1537,from,333,272,85,23,7,375.5,283.5,0.0159500693481276,0.04473684210526316,0
1538,planetary,440,271,197,30,7,538.5,286.0,0.020804438280166437,0.1036842105263158,0
1539,models,660,271,130,24,7,725.0,283.0,0.016643550624133148,0.06842105263157895,0
1540,of,816,272,39,23,7,835.5,283.5,0.0159500693481276,0.020526315789473684,0
1541,the,883,271,61,24,7,913.5,283.0,0.016643550624133148,0.032105263157894734,0
1542,Solar,970,271,105,24,7,1022.5,283.0,0.016643550624133148,0.05526315789473684,0
1543,System.,1102,273,144,27,7,1174.0,286.5,0.01872399445214979,0.07578947368421053,0
1544,The,1278,271,62,24,7,1309.0,283.0,0.016643550624133148,0.03263157894736842,0
1545,Hayden,1365,271,131,29,7,1430.5,285.5,0.02011095700416089,0.06894736842105263,0
1546,Planetarium,1520,270,240,25,7,1640.0,282.5,0.017337031900138695,0.12631578947368421,0
1547,reopened,2,361,174,30,7,89.0,376.0,0.020804438280166437,0.09157894736842105,0
1548,--,204,373,32,3,7,220.0,374.5,0.0020804438280166435,0.016842105263157894,0
1549,in,268,360,40,25,7,288.0,372.5,0.017337031900138695,0.021052631578947368,0
1550,February,332,361,173,29,7,418.5,375.5,0.02011095700416089,0.09105263157894737,0
1551,"2000,",530,364,100,25,7,580.0,376.5,0.017337031900138695,0.05263157894736842,0
1552,after,662,362,105,23,7,714.5,373.5,0.0159500693481276,0.05526315789473684,0
1553,renovation,794,360,218,25,7,903.0,372.5,0.017337031900138695,0.11473684210526315,0
1554,--,1040,373,32,3,7,1056.0,374.5,0.0020804438280166435,0.016842105263157894,0
1555,with,1100,360,88,25,7,1144.0,372.5,0.017337031900138695,0.04631578947368421,0
1556,a,1212,368,19,17,7,1221.5,376.5,0.011789181692094313,0.01,0
1557,model,1254,361,107,24,7,1307.5,373.0,0.016643550624133148,0.05631578947368421,0
1558,of,1388,362,39,23,7,1407.5,373.5,0.0159500693481276,0.020526315789473684,0
1559,only,1454,361,85,29,7,1496.5,375.5,0.02011095700416089,0.04473684210526316,0
1560,eight,1564,360,106,31,7,1617.0,375.5,0.021497919556171984,0.05578947368421053,0
1561,"planets,",1694,361,168,30,7,1778.0,376.0,0.020804438280166437,0.08842105263157894,0
1562,which,0,450,110,25,7,55.0,462.5,0.017337031900138695,0.05789473684210526,0
1563,made,132,451,86,24,7,175.0,463.0,0.016643550624133148,0.045263157894736845,0
1564,headlines,243,450,195,25,7,340.5,462.5,0.017337031900138695,0.10263157894736842,0
1565,almost,464,451,128,24,7,528.0,463.0,0.016643550624133148,0.06736842105263158,0
1566,a,618,458,19,17,7,627.5,466.5,0.011789181692094313,0.01,0
1567,year,660,458,85,22,7,702.5,469.0,0.015256588072122053,0.04473684210526316,0
1568,later.,773,451,121,24,7,833.5,463.0,0.016643550624133148,0.06368421052631579,0
1569,As,924,454,42,21,7,945.0,464.5,0.014563106796116505,0.022105263157894735,0
1570,objects,992,450,150,31,7,1067.0,465.5,0.021497919556171984,0.07894736842105263,0
1571,increasingly,1170,450,259,31,7,1299.5,465.5,0.021497919556171984,0.13631578947368422,0
1572,closer,1454,451,127,24,7,1517.5,463.0,0.016643550624133148,0.0668421052631579,0
1573,in,1610,450,40,25,7,1630.0,462.5,0.017337031900138695,0.021052631578947368,0
1574,size,1675,450,83,25,7,1716.5,462.5,0.017337031900138695,0.04368421052631579,0
1575,to,1785,454,39,21,7,1804.5,464.5,0.014563106796116505,0.020526315789473684,0
1576,Pluto,2,541,106,24,7,55.0,553.0,0.016643550624133148,0.05578947368421053,0
1577,were,132,548,86,17,7,175.0,556.5,0.011789181692094313,0.045263157894736845,0
1578,discovered,243,540,219,25,7,352.5,552.5,0.017337031900138695,0.11526315789473685,0
1579,in,488,540,40,25,7,508.0,552.5,0.017337031900138695,0.021052631578947368,0
1580,the,553,541,61,24,7,583.5,553.0,0.016643550624133148,0.032105263157894734,0
1581,"region,",640,540,144,31,7,712.0,555.5,0.021497919556171984,0.07578947368421053,0
1582,it,818,540,38,25,7,837.0,552.5,0.017337031900138695,0.02,0
1583,was,880,547,64,18,7,912.0,556.0,0.012482662968099861,0.03368421052631579,0
1584,argued,970,541,130,30,7,1035.0,556.0,0.020804438280166437,0.06842105263157895,0
1585,that,1125,541,83,24,7,1166.5,553.0,0.016643550624133148,0.04368421052631579,0
1586,Pluto,1234,541,106,24,7,1287.0,553.0,0.016643550624133148,0.05578947368421053,0
1587,should,1367,541,129,24,7,1431.5,553.0,0.016643550624133148,0.06789473684210526,0
1588,be,1518,541,42,24,7,1539.0,553.0,0.016643550624133148,0.022105263157894735,0
1589,reclassified,1586,540,262,25,7,1717.0,552.5,0.017337031900138695,0.13789473684210526,0
1590,as,2,637,40,18,7,22.0,646.0,0.012482662968099861,0.021052631578947368,0
1591,one,68,638,62,17,7,99.0,646.5,0.011789181692094313,0.03263157894736842,0
1592,of,156,632,39,23,7,175.5,643.5,0.0159500693481276,0.020526315789473684,0
1593,the,223,631,61,24,7,253.5,643.0,0.016643550624133148,0.032105263157894734,0
1594,Kuiper,309,630,128,31,7,373.0,645.5,0.021497919556171984,0.06736842105263158,0
1595,belt,462,631,86,24,7,505.0,643.0,0.016643550624133148,0.045263157894736845,0
1596,"objects,",574,630,166,31,7,657.0,645.5,0.021497919556171984,0.08736842105263158,0
1597,just,772,630,84,31,7,814.0,645.5,0.021497919556171984,0.04421052631578947,0
1598,as,882,637,40,18,7,902.0,646.0,0.012482662968099861,0.021052631578947368,0
1599,"Ceres,",948,634,122,25,7,1009.0,646.5,0.017337031900138695,0.06421052631578947,0
1600,"Pallas,",1102,631,144,28,7,1174.0,645.0,0.019417475728155338,0.07578947368421053,0
1601,Juno,1278,634,84,21,7,1320.0,644.5,0.014563106796116505,0.04421052631578947,0
1602,and,1388,631,64,24,7,1420.0,643.0,0.016643550624133148,0.03368421052631579,0
1603,Vesta,1474,634,109,21,7,1528.5,644.5,0.014563106796116505,0.057368421052631575,0
1604,eventually,1608,631,217,29,7,1716.5,645.5,0.02011095700416089,0.11421052631578947,0
1605,lost,3,722,83,24,7,44.5,734.0,0.016643550624133148,0.04368421052631579,0
1606,their,113,721,104,25,7,165.0,733.5,0.017337031900138695,0.05473684210526316,0
1607,planet,242,722,130,30,7,307.0,737.0,0.020804438280166437,0.06842105263157895,0
1608,status,399,725,127,21,7,462.5,735.5,0.014563106796116505,0.0668421052631579,0
1609,after,552,723,105,23,7,604.5,734.5,0.0159500693481276,0.05526315789473684,0
1610,the,685,722,61,24,7,715.5,734.0,0.016643550624133148,0.032105263157894734,0
1611,discovery,771,721,196,30,7,869.0,736.0,0.020804438280166437,0.1031578947368421,0
1612,of,992,723,39,23,7,1011.5,734.5,0.0159500693481276,0.020526315789473684,0
1613,many,1056,729,87,22,7,1099.5,740.0,0.015256588072122053,0.045789473684210526,0
1614,other,1168,722,105,24,7,1220.5,734.0,0.016643550624133148,0.05526315789473684,0
1615,asteroids.,1300,721,210,25,7,1405.0,733.5,0.017337031900138695,0.11052631578947368,0
1616,On,1541,725,43,21,7,1562.5,735.5,0.014563106796116505,0.022631578947368423,0
1617,29,1608,725,39,21,7,1627.5,735.5,0.014563106796116505,0.020526315789473684,0
1618,July,1674,722,85,29,7,1716.5,736.5,0.02011095700416089,0.04473684210526316,0
1619,"2005,",1784,725,100,25,7,1834.0,737.5,0.017337031900138695,0.05263157894736842,0
1620,Caltech,2,812,152,24,7,78.0,824.0,0.016643550624133148,0.08,0
1621,astronomers,178,815,238,21,7,297.0,825.5,0.014563106796116505,0.12526315789473685,0
1622,announced,442,812,196,24,7,540.0,824.0,0.016643550624133148,0.1031578947368421,0
1623,the,663,812,61,24,7,693.5,824.0,0.016643550624133148,0.032105263157894734,0
1624,discovery,749,811,196,30,7,847.0,826.0,0.020804438280166437,0.1031578947368421,0
1625,of,970,813,39,23,7,989.5,824.5,0.0159500693481276,0.020526315789473684,0
1626,a,1036,819,19,17,7,1045.5,827.5,0.011789181692094313,0.01,0
1627,new,1079,819,65,17,7,1111.5,827.5,0.011789181692094313,0.034210526315789476,0
1628,trans-Neptunian,1169,811,327,31,7,1332.5,826.5,0.021497919556171984,0.17210526315789473,0
1629,"object,",1520,811,144,31,7,1592.0,826.5,0.021497919556171984,0.07578947368421053,0
1630,"Eris,",1696,811,100,29,7,1746.0,825.5,0.02011095700416089,0.05263157894736842,0
1631,which,0,901,110,25,7,55.0,913.5,0.017337031900138695,0.05789473684210526,0
1632,was,132,908,64,18,7,164.0,917.0,0.012482662968099861,0.03368421052631579,0
1633,substantially,223,901,282,30,7,364.0,916.0,0.020804438280166437,0.14842105263157895,0
1634,more,528,909,86,17,7,571.0,917.5,0.011789181692094313,0.045263157894736845,0
1635,massive,638,901,152,25,7,714.0,913.5,0.017337031900138695,0.08,0
1636,than,817,902,85,24,7,859.5,914.0,0.016643550624133148,0.04473684210526316,0
1637,Pluto,926,902,106,24,7,979.0,914.0,0.016643550624133148,0.05578947368421053,0
1638,and,1058,902,64,24,7,1090.0,914.0,0.016643550624133148,0.03368421052631579,0
1639,the,1147,902,61,24,7,1177.5,914.0,0.016643550624133148,0.032105263157894734,0
1640,most,1232,905,86,21,7,1275.0,915.5,0.014563106796116505,0.045263157894736845,0
1641,massive,1342,901,152,25,7,1418.0,913.5,0.017337031900138695,0.08,0
1642,object,1520,901,128,31,7,1584.0,916.5,0.021497919556171984,0.06736842105263158,0
1643,discovered,1673,901,219,25,7,1782.5,913.5,0.017337031900138695,0.11526315789473685,0
1644,in,4,991,40,25,7,24.0,1003.5,0.017337031900138695,0.021052631578947368,0
1645,the,69,992,61,24,7,99.5,1004.0,0.016643550624133148,0.032105263157894734,0
1646,Solar,156,992,105,24,7,208.5,1004.0,0.016643550624133148,0.05526315789473684,0
1647,System,288,994,130,27,7,353.0,1007.5,0.01872399445214979,0.06842105263157895,0
1648,since,443,991,105,25,7,495.5,1003.5,0.017337031900138695,0.05526315789473684,0
1649,Triton,574,991,130,25,7,639.0,1003.5,0.017337031900138695,0.06842105263157895,0
1650,in,730,991,40,25,7,750.0,1003.5,0.017337031900138695,0.021052631578947368,0
1651,1846.,795,995,99,21,7,844.5,1005.5,0.014563106796116505,0.05210526315789474,0
1652,Its,927,995,61,21,7,957.5,1005.5,0.014563106796116505,0.032105263157894734,0
1653,discoverers,1013,991,239,25,7,1132.5,1003.5,0.017337031900138695,0.12578947368421053,0
1654,and,1278,992,64,24,7,1310.0,1004.0,0.016643550624133148,0.03368421052631579,0
1655,the,1367,992,61,24,7,1397.5,1004.0,0.016643550624133148,0.032105263157894734,0
1656,press,1452,998,108,24,7,1506.0,1010.0,0.016643550624133148,0.056842105263157895,0
1657,initially,1588,991,193,30,7,1684.5,1006.0,0.020804438280166437,0.10157894736842105,0
1658,called,2,1082,130,24,7,67.0,1094.0,0.016643550624133148,0.06842105263157895,0
1659,it,158,1081,38,25,7,177.0,1093.5,0.017337031900138695,0.02,0
1660,the,223,1082,61,24,7,253.5,1094.0,0.016643550624133148,0.032105263157894734,0
1661,tenth,311,1082,107,24,7,364.5,1094.0,0.016643550624133148,0.05631578947368421,0
1662,"planet,",440,1082,146,30,7,513.0,1097.0,0.020804438280166437,0.07684210526315789,0
1663,although,618,1082,174,30,7,705.0,1097.0,0.020804438280166437,0.09157894736842105,0
1664,there,817,1082,105,24,7,869.5,1094.0,0.016643550624133148,0.05526315789473684,0
