,words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,is_error
74,camera,1058,458,129,17,0,1122.5,466.5,0.011789181692094313,0.06789473684210526,0
75,for,1213,452,60,23,0,1243.0,463.5,0.0159500693481276,0.031578947368421054,0
76,taking,1301,450,129,31,0,1365.5,465.5,0.021497919556171984,0.06789473684210526,0
77,panning,1452,450,154,31,0,1529.0,465.5,0.021497919556171984,0.08105263157894736,0
78,shots,1631,451,105,24,0,1683.5,463.0,0.016643550624133148,0.05526315789473684,0
79,was,1760,457,64,18,0,1792.0,466.0,0.012482662968099861,0.03368421052631579,0
80,built,0,540,108,25,0,54.0,552.5,0.017337031900138695,0.056842105263157895,0
81,in,136,540,40,25,0,156.0,552.5,0.017337031900138695,0.021052631578947368,0
82,1897.,201,544,99,21,0,250.5,554.5,0.014563106796116505,0.05210526315789474,0
83,The,332,541,62,24,0,363.0,553.0,0.016643550624133148,0.03263157894736842,0
84,first,421,540,105,25,0,473.5,552.5,0.017337031900138695,0.05526315789473684,0
85,film,553,540,85,25,0,595.5,552.5,0.017337031900138695,0.04473684210526316,0
86,studios,663,540,149,25,0,737.5,552.5,0.017337031900138695,0.07842105263157895,0
87,were,836,548,86,17,0,879.0,556.5,0.011789181692094313,0.045263157894736845,0
88,built,946,540,108,25,0,1000.0,552.5,0.017337031900138695,0.056842105263157895,0
89,in,1082,540,40,25,0,1102.0,552.5,0.017337031900138695,0.021052631578947368,0
90,1897.,1147,544,99,21,0,1196.5,554.5,0.014563106796116505,0.05210526315789474,0
91,Special,1278,540,149,31,0,1352.5,555.5,0.021497919556171984,0.07842105263157895,0
92,effects,1454,542,150,23,0,1529.0,553.5,0.0159500693481276,0.07894736842105263,0
93,were,1628,548,86,17,0,1671.0,556.5,0.011789181692094313,0.045263157894736845,0
94,introduced,4,630,216,25,0,112.0,642.5,0.017337031900138695,0.11368421052631579,0
95,and,244,631,64,24,0,276.0,643.0,0.016643550624133148,0.03368421052631579,0
96,film,333,630,85,25,0,375.5,642.5,0.017337031900138695,0.04473684210526316,0
97,"continuity,",442,630,232,30,0,558.0,645.0,0.020804438280166437,0.12210526315789473,0
98,involving,708,630,194,31,0,805.0,645.5,0.021497919556171984,0.10210526315789474,0
99,action,926,630,130,25,0,991.0,642.5,0.017337031900138695,0.06842105263157895,0
100,moving,1078,630,132,31,0,1144.0,645.5,0.021497919556171984,0.06947368421052631,0
101,from,1235,632,85,23,0,1277.5,643.5,0.0159500693481276,0.04473684210526316,0
